Time ,E1,I1,AI8,AI7,Pm,P1
45.703,517.4,0.647,-3.7,0.0015,163.2,334.6
45.801,510.9,0.653,-3.7,-0.0001,163.5,333.6
45.898,503,0.666,-4.9,0.0015,163.4,334.8
45.996,492.2,0.649,-3.7,0.0045,162.8,319.3
46.094,483.9,0.64,-3.7,0.0015,163.2,309.9
46.191,474.3,0.647,-3.7,0.0015,163.2,306.8
46.289,468.7,0.63,-3.7,0.0015,163.2,295.2
46.387,456.5,0.634,-2.4,0.003,162.9,289.5
46.484,447.4,0.626,-2.4,0.0015,163.1,279.9
46.582,439.1,0.607,-3.7,-0.0139,165.5,266.5
46.68,430.9,0.596,-3.7,0.0015,163.2,256.9
46.777,420,0.58,-6.2,-0.0001,163.7,243.4
46.875,409.6,0.577,-3.7,0.003,163,236.5
46.973,400.9,0.569,-1.1,0.003,162.7,228.1
47.07,391.3,0.563,-1.1,0.0015,162.9,220.2
47.168,380.9,0.556,-3.7,-0.0001,163.5,211.9
47.266,370,0.55,-3.7,-0.0001,163.5,203.5
47.363,358.7,0.538,4,0.0015,162.3,192.8
47.461,352.6,0.527,-2.4,0.0015,163.1,185.8
47.559,343.9,0.521,-1.1,0.003,162.7,179.1
47.656,328.7,0.514,-2.4,0.003,162.9,169.1
47.754,313.9,0.483,-1.1,0.003,162.7,151.6
47.852,301.3,0.475,-2.4,-0.0001,163.3,143
47.949,287,0.477,-2.4,0.003,162.9,136.8
48.047,273,0.458,-2.4,0.003,162.9,125
48.145,261.3,0.435,-2.4,0.003,162.9,113.6
48.242,242.6,0.437,-3.7,-0.0001,163.5,106
48.34,227.8,0.416,-3.7,0.0015,163.2,94.7
48.438,212.2,0.397,-1.1,0.0045,162.5,84.2
48.535,197,0.386,-1.1,0.0015,162.9,76.1
48.633,179.6,0.361,0.2,-0.0062,163.9,64.9
48.73,158.7,0.355,-3.7,0.003,163,56.3
48.828,144.8,0.332,-2.4,0.003,162.9,48
48.926,130,0.307,-3.7,0.003,163,39.9
49.023,115.2,0.302,-2.4,0.003,162.9,34.8
49.121,103,0.275,-2.4,0.0015,163.1,28.3
49.219,88.3,0.26,-4.9,-0.0001,163.6,23
49.316,68.3,0.246,-3.7,-0.0001,163.5,16.8
49.414,50.9,0.237,1.5,-0.0001,162.9,12.1
49.512,30.4,0.214,-3.7,0.0015,163.2,6.5
49.609,10.9,0.197,-3.7,-0.0001,163.5,2.1
49.707,-11.3,0.17,-4.9,0.0015,163.4,-1.9
49.805,-30,0.172,-3.7,0.0015,163.2,-5.2
49.902,-49.6,0.136,-3.7,-0.0001,163.5,-6.8
