Time ,E1,I1,AI8,AI7,Pm,P1
11.914,-320.9,0.426,2.4,0.0002,181.5,-136.8
12.012,-331.3,0.428,-1.4,0.0002,181,-141.9
12.109,-344.8,0.395,1.1,0.0002,181.4,-136.1
12.207,-354.3,0.384,2.4,-0.0014,181.3,-136.2
12.305,-363,0.367,2.4,0.0002,181.5,-133.4
12.402,-374.8,0.355,3.7,0.0002,181.7,-133
12.5,-386.1,0.344,2.4,0.0002,181.5,-133
12.598,-397.4,0.307,1.1,-0.0014,181.2,-121.8
12.695,-404.8,0.294,1.1,-0.0014,181.2,-119
12.793,-417,0.269,-0.2,0.0002,181.2,-112.1
12.891,-429.6,0.265,2.4,0.0002,181.5,-113.6
12.988,-438.3,0.235,2.4,0.0002,181.5,-103.1
13.086,-450,0.214,-0.2,-0.0044,180.5,-96.4
13.184,-459.1,0.189,-0.2,0.0017,181.4,-86.8
13.281,-470,0.181,2.4,-0.009,180.2,-84.9
13.379,-481.3,0.151,2.4,0.0017,181.8,-72.8
13.477,-489.6,0.134,3.7,0.0002,181.7,-65.8
13.574,-497.8,0.099,2.4,-0.0014,181.3,-49.1
13.672,-507.8,0.09,-0.2,0.0002,181.2,-45.9
13.77,-513.9,0.059,3.7,0.0032,182.2,-30.2
13.867,-522.6,0.027,4.9,0.0032,182.3,-14.3
13.965,-531.3,0.013,2.4,0.0017,181.8,-6.7
14.063,-539.1,-0.017,-2.7,0.0017,181.1,9.1
14.16,-547,-0.05,3.7,-0.0029,181.3,27.6
14.258,-557,-0.065,2.4,-0.0044,180.9,36.3
14.355,-559.1,-0.092,-0.2,-0.0044,180.5,51.7
14.453,-557.8,-0.12,2.4,-0.0044,180.9,66.8
14.551,-557,-0.134,3.7,-0.0029,181.3,74.8
14.648,-560.4,-0.164,3.7,-0.0044,181,91.8
14.746,-557,-0.181,2.4,-0.0044,180.9,100.6
14.844,-559.1,-0.208,1.1,-0.0014,181.2,116.2
14.941,-557,-0.231,3.7,0.0002,181.7,128.6
15.039,-562.2,-0.262,4.9,-0.0029,181.4,147.6
15.137,-557.4,-0.279,1.1,-0.0075,180.3,155.7
15.234,-554.3,-0.309,-0.2,-0.0014,181,171.1
15.332,-552.2,-0.325,2.4,-0.0489,174.4,179.7
15.43,-547,-0.349,2.4,-0.0029,181.1,190.6
15.527,-543,-0.365,2.4,-0.0014,181.3,198.4
15.625,-540.4,-0.378,2.4,-0.0029,181.1,204.3
15.723,-535.2,-0.397,2.4,-0.0044,180.9,212.4
15.82,-526.1,-0.424,2.4,-0.0014,181.3,223.1
15.918,-519.1,-0.445,6.2,-0.0014,181.8,231.1
16.016,-511.7,-0.456,6.2,-0.0014,181.8,233.2
16.113,-506.1,-0.47,-0.2,-0.0014,181,238
16.211,-497.8,-0.479,4.9,-0.0029,181.4,238.3
16.309,-491.7,-0.512,3.7,-0.0014,181.5,251.9
16.406,-480,-0.527,3.7,-0.0029,181.3,253
16.504,-472.2,-0.535,3.7,-0.0029,181.3,252.8
16.602,-464.3,-0.546,4.9,-0.0014,181.7,253.5
16.699,-453.9,-0.575,4.9,0.0002,181.9,261.1
16.797,-446.1,-0.569,2.4,-0.0014,181.3,253.8
16.895,-433.9,-0.588,3.7,0.0017,181.9,255.1
16.992,-427,-0.588,4.9,0.0032,182.3,251
17.09,-413.5,-0.598,6.2,0.0017,182.3,247.4
17.188,-403.5,-0.619,3.7,-0.0014,181.5,249.9
17.285,-393.5,-0.626,-0.2,0.0032,181.7,246.2
17.383,-387.8,-0.63,4.9,-0.0274,177.9,244.3
17.48,-379.1,-0.657,3.7,0.0017,181.9,249.2
17.578,-367.8,-0.661,6.2,0.0017,182.3,243.3
17.676,-356.5,-0.67,4.9,-0.0014,181.7,238.8
17.773,-348.3,-0.695,2.4,0.0002,181.5,242
17.871,-333.9,-0.697,2.4,0.0017,181.8,232.8
17.969,-323.9,-0.706,6.2,0.0032,182.5,228.5
18.066,-309.1,-0.72,4.9,0.0002,181.9,222.6
18.164,-294.8,-0.733,1.1,0.0017,181.6,216
18.262,-283.5,-0.737,4.9,0.0017,182.1,208.9
18.359,-265.2,-0.739,4.9,0.0017,182.1,196
18.457,-251.7,-0.756,2.4,0.0002,181.5,190.3
18.555,-235.7,-0.752,3.7,0.0017,181.9,177.1
18.652,-222.2,-0.752,4.9,0.0017,182.1,167
18.75,-205.7,-0.764,4.9,0.0002,181.9,157.2
18.848,-187.4,-0.752,2.4,0.0017,181.8,140.9
18.945,-173.5,-0.758,3.7,0.0017,181.9,131.5
19.043,-154.3,-0.739,4.9,0.0032,182.3,114.1
19.141,-142.2,-0.735,3.7,0.0002,181.7,104.5
19.238,-123.9,-0.754,2.4,-0.0029,181.1,93.4
19.336,-110.4,-0.752,2.4,0.0048,182.2,83
19.434,-95.2,-0.754,4.9,-0.0182,179.2,71.8
19.531,-77.4,-0.737,3.7,0.0002,181.7,57
19.629,-60,-0.729,3.7,0.0017,181.9,43.7
19.727,-40,-0.716,3.7,0.0002,181.7,28.6
19.824,-20.9,-0.731,1.1,0.0002,181.4,15.2
19.922,-2.6,-0.708,2.4,0.0017,181.8,1.8
20.02,18.7,-0.685,6.2,0.0032,182.5,-12.8
20.117,36.5,-0.68,3.7,0.0002,181.7,-24.8
20.215,58.3,-0.672,1.1,0.0017,181.6,-39.1
20.313,77.4,-0.661,4.9,0.0002,181.9,-51.2
20.41,94.3,-0.638,3.7,0.0002,181.7,-60.2
20.508,113,-0.634,2.4,0.0002,181.5,-71.7
20.605,127.4,-0.622,3.7,-0.0014,181.5,-79.2
20.703,147,-0.605,1.1,0.0002,181.4,-88.9
20.801,166.5,-0.596,1.1,0.0002,181.4,-99.3
20.898,182.6,-0.577,-0.2,-0.0029,180.8,-105.4
20.996,199.1,-0.577,-0.2,0.0002,181.2,-115
21.094,210.4,-0.559,2.4,0.0032,182,-117.5
21.191,226.5,-0.535,2.4,-0.0014,181.3,-121.3
21.289,243.9,-0.531,1.1,-0.0029,180.9,-129.6
21.387,259.1,-0.514,-1.4,0.0017,181.3,-133.3
21.484,268.3,-0.489,-0.2,0.0002,181.2,-131.2
21.582,283.9,-0.491,2.4,0.0002,181.5,-139.5
21.68,294.8,-0.483,2.4,-0.0014,181.3,-142.4
21.777,305.2,-0.464,2.4,-0.0029,181.1,-141.6
21.875,317.8,-0.439,1.1,-0.0044,180.7,-139.5
21.973,329.1,-0.424,-0.2,-0.0044,180.5,-139.6
22.07,340.4,-0.405,2.4,0.0002,181.5,-138
22.168,351.3,-0.391,2.4,-0.0029,181.1,-137.2
22.266,362.2,-0.378,-0.2,-0.0044,180.5,-136.9
22.363,372.6,-0.367,2.4,-0.0014,181.3,-136.9
22.461,383,-0.336,1.1,-0.0044,180.7,-128.7
22.559,394.3,-0.328,-0.2,-0.0029,180.8,-129.2
22.656,400.9,-0.311,1.1,-0.0029,180.9,-124.6
22.754,413,-0.271,1.1,-0.0029,180.9,-111.9
22.852,425.7,-0.262,1.1,-0.0044,180.7,-111.7
22.949,434.8,-0.252,1.1,-0.0044,180.7,-109.6
23.047,447,-0.231,-0.2,-0.0029,180.8,-103.2
23.145,452.2,-0.21,2.4,-0.0014,181.3,-94.9
23.242,466.1,-0.187,3.7,-0.0044,181,-87.1
23.34,479.1,-0.155,-0.2,-0.0075,180.1,-74.4
23.438,484.8,-0.141,-2.7,-0.0029,180.4,-68.2
23.535,494.3,-0.118,2.4,-0.006,180.7,-58.1
23.633,503,-0.094,-1.4,-0.0044,180.4,-47.5
23.73,513.5,-0.08,1.1,-0.0029,180.9,-41
23.828,520.4,-0.044,1.1,-0.0044,180.7,-22.9
23.926,531.3,-0.015,-1.4,0.0002,181,-7.8
24.023,536.5,0.006,1.1,0.0017,181.6,3.4
24.121,542.2,0.034,3.7,0.0048,182.4,18.2
24.219,552.2,0.063,3.7,0.0002,181.7,34.8
24.316,555.7,0.065,2.4,0.0002,181.5,36.2
24.414,557,0.097,2.4,0.0017,181.8,53.8
24.512,556.1,0.136,1.1,0.0002,181.4,75.9
24.609,555.2,0.16,-0.2,0.0002,181.2,88.6
24.707,554.3,0.183,1.1,0.0017,181.6,101.3
24.805,560.4,0.202,1.1,0.0017,181.6,113
24.902,555.2,0.227,2.4,0.0002,181.5,125.9
25,557.4,0.267,1.1,-0.0014,181.2,148.6
25.098,556.5,0.283,-0.2,0.0002,181.2,157.8
25.195,552.2,0.277,2.4,0.0032,182,153
25.293,552.2,0.3,3.7,0.0002,181.7,165.8
25.391,547.8,0.332,-1.4,-0.0029,180.6,181.7
25.488,542.2,0.353,-2.7,0.0017,181.1,191.3
25.586,541.3,0.365,6.2,-0.009,180.7,197.8
25.684,535.7,0.393,-4,0.0002,180.7,210.3
25.781,530,0.418,2.4,0.0032,182,221.5
25.879,519.1,0.433,2.4,0.0017,181.8,224.5
25.977,512.6,0.447,1.1,0.0002,181.4,229.3
26.074,505.2,0.464,-0.2,0.0002,181.2,234.4
26.172,496.5,0.493,3.7,0.0048,182.4,245
26.27,489.1,0.491,3.7,0.0002,181.7,240.3
26.367,479.6,0.489,2.4,-0.0044,180.9,234.6
26.465,471.3,0.517,2.4,0.0002,181.5,243.4
26.563,463.9,0.531,1.1,0.0017,181.6,246.4
26.66,455.7,0.54,1.1,-0.0014,181.2,245.9
26.758,447,0.548,2.4,-0.0014,181.3,244.9
26.855,434.8,0.575,2.4,0.0017,181.8,250.1
26.953,425.7,0.58,2.4,0.0002,181.5,246.7
27.051,415.2,0.601,1.1,-0.0014,181.2,249.3
27.148,405.2,0.592,-0.2,0.0017,181.4,239.9
27.246,394.3,0.601,2.4,0.0017,181.8,236.8
27.344,386.1,0.638,3.7,0.0017,181.9,246.4
27.441,376.5,0.626,1.1,-0.0014,181.2,235.6
27.539,375.2,0.643,-1.4,0.0017,181.3,241.1
27.637,359.6,0.645,6.2,-0.0014,181.8,231.8
27.734,347.4,0.678,3.7,-0.0014,181.5,235.6
27.832,337.4,0.687,2.4,0.0017,181.8,231.7
27.93,324.3,0.703,2.4,0.0002,181.5,228.2
28.027,312.2,0.706,1.1,0.0002,181.4,220.2
28.125,295.7,0.72,1.1,0.0017,181.6,212.9
28.223,284.8,0.718,3.7,0.0032,182.2,204.5
28.32,271.7,0.733,3.7,-0.0014,181.5,199.1
28.418,253,0.737,2.4,-0.0167,179.1,186.5
28.516,237,0.733,2.4,0.0017,181.8,173.6
28.613,223.9,0.745,3.7,0.0017,181.9,166.9
28.711,209.1,0.741,1.1,-0.0014,181.2,155
28.809,191.3,0.754,1.1,0.0002,181.4,144.2
28.906,174.8,0.752,2.4,0.0017,181.8,131.4
29.004,154.3,0.76,1.1,0.0002,181.4,117.3
29.102,141.3,0.741,1.1,-0.0014,181.2,104.7
29.199,125.2,0.743,-0.2,-0.0014,181,93.1
29.297,113,0.741,1.1,0.0017,181.6,83.8
29.395,97.8,0.745,2.4,-0.0014,181.3,72.9
29.492,78.7,0.729,-0.2,-0.0029,180.8,57.3
29.59,61.3,0.72,-1.4,-0.0014,180.8,44.2
29.688,41.7,0.714,2.4,0.0048,182.2,29.8
29.785,23.9,0.703,1.1,-0.0014,181.2,16.8
29.883,2.2,0.703,1.1,0.0002,181.4,1.5
29.98,-15.7,0.693,2.4,-0.0014,181.3,-10.8
30.078,-37,0.668,-0.2,-0.0014,181,-24.7
30.176,-53,0.664,-0.2,0.0017,181.4,-35.2
30.273,-73.9,0.664,3.7,0.0032,182.2,-49
30.371,-91.7,0.64,2.4,-0.0014,181.3,-58.8
30.469,-112.6,0.632,1.1,-0.0029,180.9,-71.2
30.566,-126.5,0.624,1.1,0.0002,181.4,-78.9
30.664,-149.1,0.603,2.4,-0.0014,181.3,-89.9
30.762,-165.2,0.601,-2.7,-0.0014,180.7,-99.2
30.859,-180.4,0.588,-2.7,0.0002,180.9,-106.1
30.957,-195.7,0.563,-2.7,0.0002,180.9,-110.1
31.055,-212.6,0.563,-2.7,0.0002,180.9,-119.6
31.152,-226.5,0.55,-2.7,-0.0014,180.7,-124.6
31.25,-238.7,0.54,-2.7,0.0002,180.9,-128.8
31.348,-254.8,0.525,-2.7,0.0017,181.1,-133.7
31.445,-268.7,0.51,-1.4,0.0002,181,-137.1
31.543,-282.2,0.504,-2.7,-0.0029,180.4,-142.2
31.641,-292.2,0.485,-6.5,0.0002,180.4,-141.7
31.738,-306.1,0.458,-1.4,0.0017,181.3,-140.1
31.836,-318.3,0.439,-11.6,0.0002,179.7,-139.7
31.934,-329.6,0.428,-2.7,-0.0014,180.7,-141.2
32.031,-341.7,0.399,-2.7,-0.0014,180.7,-136.3
32.129,-349.1,0.382,-2.7,-0.0029,180.4,-133.4
32.227,-364.8,0.372,-4,0.0002,180.7,-135.6
32.324,-372.6,0.361,-1.4,0.0032,181.5,-134.6
32.422,-380.4,0.344,-1.4,0.0002,181,-131
32.52,-392.2,0.332,-2.7,0.0017,181.1,-130.1
32.617,-403.5,0.302,-1.4,0.0017,181.3,-122
32.715,-414.3,0.281,-1.4,0.0002,181,-116.6
32.813,-420.9,0.277,-2.7,0.0002,180.9,-116.7
32.91,-438.3,0.248,-4,0.0017,180.9,-108.6
33.008,-441.7,0.225,-2.7,0.0002,180.9,-99.2
33.105,-456.1,0.191,-1.4,0.0002,181,-87.1
33.203,-465.2,0.191,-1.4,-0.0014,180.8,-88.9
33.301,-470.4,0.151,-4,-0.0014,180.5,-71.1
33.398,-484.8,0.13,-2.7,0.0002,180.9,-63.1
33.496,-496.1,0.109,-0.2,0.0002,181.2,-54.2
33.594,-504.3,0.103,-2.7,-0.0029,180.4,-51.9
33.691,-511.7,0.071,-5.3,0.0002,180.5,-36.5
33.789,-522.6,0.059,-1.4,0.0017,181.3,-30.7
33.887,-529.6,0.027,-14.2,0.0002,179.4,-14.5
33.984,-536.5,0.01,-4,0.0002,180.7,-5.6
34.082,-547.4,-0.023,-2.7,-0.0044,180.2,12.6
34.18,-551.7,-0.055,-4,-0.006,179.8,30.1
34.277,-556.5,-0.082,-4,-0.0029,180.3,45.6
34.375,-555.7,-0.103,-1.4,-0.0014,180.8,57.2
34.473,-558.7,-0.141,-0.2,-0.0044,180.5,78.6
34.57,-555.7,-0.141,-4,-0.0044,180,78.2
34.668,-553.9,-0.172,-2.7,-0.0029,180.4,95.4
34.766,-558.3,-0.206,-2.7,-0.0029,180.4,114.9
34.863,-560,-0.22,-1.4,-0.0044,180.4,123.5
34.961,-555.7,-0.239,-2.7,-0.0029,180.4,133
35.059,-557.8,-0.275,-2.7,-0.0029,180.4,153.4
35.156,-554.3,-0.29,-1.4,-0.0029,180.6,160.6
35.254,-550,-0.311,-1.4,-0.0044,180.4,170.9
35.352,-552.6,-0.34,-4,-0.0029,180.3,188
35.449,-548.3,-0.359,-4,-0.0014,180.5,196.9
35.547,-541.7,-0.376,1.1,0.0002,181.4,203.6
35.645,-538.7,-0.407,-2.7,-0.006,180,219.4
35.742,-529.6,-0.426,-5.3,-0.0044,179.9,225.7
35.84,-524.8,-0.439,-0.2,-0.0014,181,230.3
35.938,-516.1,-0.445,-4,-0.0014,180.5,229.7
36.035,-510.4,-0.464,-2.7,-0.0029,180.4,236.9
36.133,-498.3,-0.483,-1.4,-0.0029,180.6,240.6
36.23,-490.4,-0.498,-1.4,-0.0029,180.6,244.1
36.328,-483.9,-0.5,-2.7,-0.0014,180.7,241.8
36.426,-473.9,-0.521,-1.4,0.0002,181,246.8
36.523,-467.4,-0.531,-0.2,-0.0029,180.8,248.3
36.621,-454.8,-0.552,-1.4,-0.0044,180.4,251.1
36.719,-446.5,-0.556,-1.4,0.0017,181.3,248.5
36.816,-438.3,-0.573,-1.4,0.0002,181,251.2
36.914,-427,-0.582,-1.4,0.0017,181.3,248.3
37.012,-417.8,-0.592,-2.7,0.0002,180.9,247.4
37.109,-407,-0.603,-1.4,0.0017,181.3,245.2
37.207,-397.4,-0.622,-1.4,0.0002,181,247
37.305,-390.4,-0.632,-4,-0.0014,180.5,246.8
37.402,-379.6,-0.63,-4,0.0002,180.7,239.1
37.5,-371.3,-0.651,-2.7,0.0032,181.3,241.7
37.598,-361.3,-0.653,-0.2,0.0017,181.4,235.9
37.695,-348.3,-0.672,-1.4,-0.0014,180.8,234
37.793,-336.5,-0.682,-5.3,0.0002,180.5,229.6
37.891,-323.9,-0.691,-0.2,0.0017,181.4,223.8
37.988,-313,-0.71,-14.2,0.0017,179.6,222.2
38.086,-303.5,-0.722,-2.7,0.0017,181.1,219.2
38.184,-288.3,-0.743,-2.7,0.0017,181.1,214.3
38.281,-272.6,-0.743,-1.4,0.0002,181,202.6
38.379,-259.6,-0.754,-2.7,0.0017,181.1,195.7
38.477,-241.3,-0.743,-1.4,0.0048,181.7,179.4
38.574,-224.8,-0.752,1.1,0.0017,181.6,169
38.672,-212.6,-0.762,-2.7,-0.0014,180.7,162.1
38.77,-193,-0.758,4.9,0.0017,182.1,146.3
38.867,-177,-0.758,-2.7,0.0002,180.9,134.1
38.965,-161.3,-0.754,-1.4,0.0002,181,121.6
39.063,-144.8,-0.752,-2.7,0.0017,181.1,108.8
39.16,-133,-0.745,-2.7,0.0017,181.1,99.2
39.258,-118.3,-0.745,-1.4,0.0032,181.5,88.2
39.355,-102.2,-0.748,-2.7,0.0002,180.9,76.4
39.453,-85.2,-0.743,-4,-0.0014,180.5,63.3
39.551,-66.1,-0.741,-4,0.0002,180.7,49
39.648,-46.5,-0.729,-1.4,0.0017,181.3,33.9
39.746,-27.8,-0.722,-2.7,-0.0029,180.4,20.1
39.844,-5.7,-0.703,-5.3,0.0002,180.5,4
39.941,12.6,-0.693,-0.2,0.0017,181.4,-8.7
40.039,30.9,-0.689,-6.5,0.0002,180.4,-21.3
40.137,51.3,-0.674,-4,0.0002,180.7,-34.6
40.234,70.4,-0.664,-1.4,0.0002,181,-46.7
40.332,91.7,-0.647,-2.7,-0.0014,180.7,-59.3
40.43,105.2,-0.63,-2.7,0.0002,180.9,-66.3
40.527,127,-0.63,-2.7,0.0032,181.3,-80
40.625,142.6,-0.615,1.1,0.0002,181.4,-87.7
40.723,159.1,-0.596,-6.5,-0.0044,179.7,-94.9
40.82,173.9,-0.594,-6.5,0.0002,180.4,-103.3
40.918,190,-0.582,-5.3,-0.0014,180.3,-110.5
41.016,207.8,-0.575,-4,-0.0014,180.5,-119.6
41.113,222.6,-0.556,-5.3,0.0002,180.5,-123.9
41.211,236.1,-0.548,-6.5,0.0017,180.6,-129.4
41.309,252.2,-0.525,-4,0.0002,180.7,-132.4
41.406,266.1,-0.512,-5.3,0.0002,180.5,-136.3
41.504,280.4,-0.489,-6.5,0.0002,180.4,-137.2
41.602,289.6,-0.485,-6.5,0.0017,180.6,-140.5
41.699,301.7,-0.468,-1.4,0.0017,181.3,-141.3
41.797,316.1,-0.451,-7.8,-0.0029,179.8,-142.7
41.895,327,-0.43,-7.8,-0.0014,180,-140.7
41.992,337.8,-0.433,-6.5,-0.0014,180.2,-146.1
42.09,347.8,-0.397,-1.4,-0.0014,180.8,-138
42.188,358.7,-0.386,-6.5,0.0002,180.4,-138.6
42.285,371.7,-0.367,-5.3,0.0002,180.5,-136.6
42.383,382.2,-0.346,-5.3,-0.0014,180.3,-132.4
42.48,390.9,-0.325,-7.8,0.0017,180.4,-127.2
42.578,400.4,-0.307,-5.3,0.0017,180.8,-122.8
42.676,408.7,-0.277,-1.4,0.0002,181,-113.3
42.773,424.8,-0.269,-6.5,-0.0044,179.7,-114.2
42.871,428.3,-0.248,-7.8,0.0017,180.4,-106.1
42.969,440.4,-0.22,-5.3,0.0002,180.5,-97.1
43.066,452.6,-0.193,-6.5,-0.0014,180.2,-87.4
43.164,462.6,-0.181,-6.5,0.0002,180.4,-83.5
43.262,474.3,-0.162,-6.5,-0.0014,180.2,-76.7
43.359,483,-0.141,-5.3,-0.0014,180.3,-68
43.457,494.8,-0.126,-4,-0.0014,180.5,-62.3
43.555,499.1,-0.107,-6.5,-0.0014,180.2,-53.5
43.652,511.7,-0.076,-5.3,0.0002,180.5,-38.7
43.75,519.1,-0.05,-2.7,0.0002,180.9,-26.2
43.848,527,-0.034,-5.3,-0.0044,179.9,-17.7
43.945,533,0.008,-7.8,0.0017,180.4,4.5
44.043,545.2,0.015,-5.3,0.0032,181,8
44.141,547,0.05,-2.7,0.0032,181.3,27.6
44.238,554.3,0.071,-5.3,0.0032,181,39.6
44.336,556.1,0.097,-4,0.0017,180.9,53.7
44.434,557.4,0.13,-4,0.0032,181.2,72.6
