Time ,E1,I1,AI8,AI7,Pm,P1
48.34,258.7,0.556,1.4,0.002,121.4,143.9
48.438,242.6,0.575,1.4,0.0005,121.2,139.6
48.535,224.8,0.58,0.1,0.002,121.3,130.3
48.633,209.6,0.588,2.7,0.0035,121.8,123.2
48.73,192.6,0.592,5.2,0.0005,121.5,114
48.828,178.3,0.594,2.7,-0.0041,120.6,105.9
48.926,161.3,0.588,2.7,0.002,121.6,94.8
49.023,146.5,0.601,2.7,0.0005,121.3,88
49.121,129.6,0.603,1.4,0.002,121.4,78.1
49.219,117.4,0.596,1.4,0.0005,121.2,70
49.316,100,0.598,-1.2,0.0005,121,59.8
49.414,85.2,0.588,-1.2,0.0005,121,50.1
49.512,67.8,0.598,-1.2,0.0005,121,40.6
49.609,50,0.588,-2.4,-0.0011,120.7,29.4
49.707,30,0.596,-1.2,0.0035,121.5,17.9
49.805,11.7,0.59,0.1,0.002,121.3,6.9
49.902,-7.8,0.58,-1.2,-0.0011,120.8,-4.5
