Time ,E1,I1,AI8,AI7,Pm,P1
11.035,-193,0.004,10.3,0.0016,138,-0.8
11.133,-206.1,-0.002,5.2,0,137.2,0.4
11.23,-219.6,-0.002,7.7,-0.003,137.1,0.5
11.328,-235.2,0.004,7.7,0,137.5,-1
11.426,-250.9,0.004,9,-0.0015,137.5,-1.1
11.523,-262.6,0.008,-11.4,0,135.3,-2.2
11.621,-277.8,0,-12.7,-0.0015,135,0
11.719,-288.7,-0.002,-14,0,135,0.6
11.816,-301.3,0,-15.2,-0.0015,134.7,0
11.914,-310.9,-0.004,-14,0,135,1.3
12.012,-323.9,-0.008,-11.4,0,135.3,2.7
12.109,-336.1,-0.006,-12.7,-0.003,134.8,2.1
12.207,-349.6,0.004,-15.2,0,134.9,-1.5
12.305,-357,0.004,-14,-0.0015,134.8,-1.5
12.402,-371.3,-0.004,-7.6,0,135.8,1.6
12.5,-380.9,0,-14,0,135,0
12.598,-387.8,0.002,-11.4,0.0016,135.5,-0.8
12.695,-400,-0.006,-11.4,-0.0015,135.1,2.5
12.793,-409.1,-0.006,-14,-0.0015,134.8,2.6
12.891,-422.6,0,-12.7,0.0016,135.4,0
12.988,-432.6,0.002,-11.4,0,135.3,-0.9
13.086,-441.3,-0.008,-11.4,0.0016,135.5,3.7
13.184,-452.2,0.002,-16.5,0,134.7,-0.9
13.281,-463,0.002,-11.4,0.0016,135.5,-1
13.379,-472.6,-0.006,-14,-0.0015,134.8,3
13.477,-482.6,0,-14,-0.0015,134.8,0
13.574,-492.6,0.017,-14,0,135,-8.3
13.672,-502.2,-0.004,-12.7,0,135.2,2.1
13.77,-508.7,-0.004,-12.7,-0.0015,135,2.1
13.867,-517.4,-0.004,-14,0,135,2.2
13.965,-527.4,-0.013,-12.7,0,135.2,6.6
14.063,-536.5,-0.006,-11.4,0,135.3,3.4
14.16,-543.5,0,-12.7,-0.003,134.8,0
14.258,-549.6,0,-16.5,-0.003,134.4,0
14.355,-552.2,0,-14,-0.0015,134.8,0
14.453,-553.5,-0.004,-7.6,-0.003,135.4,2.3
14.551,-553.9,0.004,-14,-0.0015,134.8,-2.3
14.648,-555.2,0.004,-11.4,0.0016,135.5,-2.3
14.746,-555.7,0.004,-12.7,-0.0015,135,-2.3
14.844,-557,-0.006,-14,-0.0015,134.8,3.5
14.941,-557.8,-0.008,-14,-0.0015,134.8,4.7
15.039,-556.1,-0.002,-10.1,0.0031,135.8,1.2
15.137,-553,-0.002,-12.7,0,135.2,1.2
15.234,-556.1,-0.006,-15.2,0.0016,135.1,3.5
